,latitude,longitude,name,unique,detail,category,type
3002,38.879584,-76.918938,LARCHMONT AVE + #717,3000916,J12,bus,bus
3003,38.879669,-77.142765,10TH RD N + N MADISON ST,6000490,1E,bus,bus
3004,38.879632,-77.1158,WILSON BLVD + N WAKEFIELD ST,6000491,1A,bus,bus
3004,38.879632,-77.1158,WILSON BLVD + N WAKEFIELD ST,6000491,1B,bus,bus
3004,38.879632,-77.1158,WILSON BLVD + N WAKEFIELD ST,6000491,1E,bus,bus
3005,38.879624,-77.017449,4TH ST SW + I ST SW,1000561,P6,bus,bus
3006,38.879643,-77.093086,N PERSHING DR + N GARFIELD ST,6000492,4B,bus,bus
3007,38.879661,-76.824348,MT LUBENTIA WAY + NARROWLEAF WAY,3000917,C22,bus,bus
3007,38.879661,-76.824348,MT LUBENTIA WAY + NARROWLEAF WAY,3000917,C22v1,bus,bus
3007,38.879661,-76.824348,MT LUBENTIA WAY + NARROWLEAF WAY,3000917,C29c,bus,bus
3007,38.879661,-76.824348,MT LUBENTIA WAY + NARROWLEAF WAY,3000917,C29v4,bus,bus
3008,38.879612,-77.092789,N PERSHING DR + N FILLMORE ST,6000493,4B,bus,bus
3008,38.879612,-77.092789,N PERSHING DR + N FILLMORE ST,6000493,4Bv1,bus,bus
3009,38.879624,-77.113489,N GLEBE RD + WILSON BLVD,6000494,25B,bus,bus
3009,38.879624,-77.113489,N GLEBE RD + WILSON BLVD,6000494,25Bc,bus,bus
3009,38.879624,-77.113489,N GLEBE RD + WILSON BLVD,6000494,25Bv1,bus,bus
3010,38.879688,-77.17598,S WASHINGTON ST + TINNERS HILL ST,6000495,2A,bus,bus
3011,38.87977,-77.176328,S WASHINGTON ST + TINNERS HILL ST,6000496,2A,bus,bus
3012,38.879824,-76.824349,MT LUBENTIA WAY + W MT LUBENTIA CT,3000918,C22,bus,bus
3012,38.879824,-76.824349,MT LUBENTIA WAY + W MT LUBENTIA CT,3000918,C22v1,bus,bus
3012,38.879824,-76.824349,MT LUBENTIA WAY + W MT LUBENTIA CT,3000918,C29v1,bus,bus
3012,38.879824,-76.824349,MT LUBENTIA WAY + W MT LUBENTIA CT,3000918,C29v2,bus,bus
3012,38.879824,-76.824349,MT LUBENTIA WAY + W MT LUBENTIA CT,3000918,C29v4,bus,bus
3013,38.879902,-76.93294,HANNA PL SE + BENNING RD SE,1000564,V1,bus,bus
3014,38.880027,-76.985715,POTOMAC AVE SE + 14TH ST SE,1000565,V1,bus,bus
3014,38.880027,-76.985715,POTOMAC AVE SE + 14TH ST SE,1000565,V4,bus,bus
3015,38.879954,-77.022022,7TH ST SW + I ST SW,1000566,74,bus,bus
3015,38.879954,-77.022022,7TH ST SW + I ST SW,1000566,A42,bus,bus
3015,38.879954,-77.022022,7TH ST SW + I ST SW,1000566,A42v1,bus,bus
3015,38.879954,-77.022022,7TH ST SW + I ST SW,1000566,A46,bus,bus
3015,38.879954,-77.022022,7TH ST SW + I ST SW,1000566,A48,bus,bus
3015,38.879954,-77.022022,7TH ST SW + I ST SW,1000566,V1,bus,bus
3016,38.879942,-77.017669,4TH ST SW + I ST SW,1000567,P6,bus,bus
3017,38.880094,-77.167614,E BROAD ST + N FAIRFAX ST,6000500,28A,bus,bus
3017,38.880094,-77.167614,E BROAD ST + N FAIRFAX ST,6000500,28Av2,bus,bus
3018,38.880184,-77.11224,WILSON BLVD + N TAYLOR ST,6000502,1A,bus,bus
3018,38.880184,-77.11224,WILSON BLVD + N TAYLOR ST,6000502,1B,bus,bus
3018,38.880184,-77.11224,WILSON BLVD + N TAYLOR ST,6000502,1E,bus,bus
3019,38.880165,-76.932246,BENNING RD SE + HANNA PL SE,1000569,U8,bus,bus
3019,38.880165,-76.932246,BENNING RD SE + HANNA PL SE,1000569,W4,bus,bus
3019,38.880165,-76.932246,BENNING RD SE + HANNA PL SE,1000569,W4v1,bus,bus
3020,38.880123,-76.959918,MINNESOTA AVE SE + G ST SE,1000570,A31,bus,bus
3020,38.880123,-76.959918,MINNESOTA AVE SE + G ST SE,1000570,V1,bus,bus
3020,38.880123,-76.959918,MINNESOTA AVE SE + G ST SE,1000570,V2,bus,bus
3020,38.880123,-76.959918,MINNESOTA AVE SE + G ST SE,1000570,V4,bus,bus
3021,38.879911,-76.983766,15TH ST SE + PENNSYLVANIA AVE SE,1000571,B2,bus,bus
3021,38.879911,-76.983766,15TH ST SE + PENNSYLVANIA AVE SE,1000571,B2v1,bus,bus
3021,38.879911,-76.983766,15TH ST SE + PENNSYLVANIA AVE SE,1000571,B2vS1,bus,bus
3021,38.879911,-76.983766,15TH ST SE + PENNSYLVANIA AVE SE,1000571,B2vS2,bus,bus
3022,38.880252,-77.174392,S WASHINGTON ST + HILLWOOD AVE,6000504,2A,bus,bus
3023,38.880181,-77.091611,N PERSHING DR + N EDGEWOOD ST,6000505,4B,bus,bus
3023,38.880181,-77.091611,N PERSHING DR + N EDGEWOOD ST,6000505,4Bv1,bus,bus
3024,38.880244,-77.301909,CHAIN BRIDGE RD + MILLER RD,5001382,15M,bus,bus
3025,38.880302,-77.173452,S WASHINGTON ST + E ANNANDALE RD,6000506,2A,bus,bus
3026,38.88031,-76.932535,BENNING RD SE + HANNA PL SE,1000572,W4,bus,bus
3026,38.88031,-76.932535,BENNING RD SE + HANNA PL SE,1000572,W4c,bus,bus
3027,38.880347,-76.939352,ALABAMA AVE SE + G ST SE,1000574,U8,bus,bus
3027,38.880347,-76.939352,ALABAMA AVE SE + G ST SE,1000574,V1,bus,bus
3028,38.880324,-77.168289,E BROAD ST + E FAIRFAX ST,6000507,28A,bus,bus
3029,38.880417,-76.9599,MINNESOTA AVE SE + G ST SE,1000575,S35,bus,bus
3029,38.880417,-76.9599,MINNESOTA AVE SE + G ST SE,1000575,V1,bus,bus
3029,38.880417,-76.9599,MINNESOTA AVE SE + G ST SE,1000575,V2,bus,bus
3029,38.880417,-76.9599,MINNESOTA AVE SE + G ST SE,1000575,V4,bus,bus
3030,38.880443,-77.091402,N PERSHING DR + N EDGEWOOD ST,6000508,4B,bus,bus
3031,38.880519,-76.985481,PENNSYLVANIA AVE SE + POTOMAC AVE SE,1000576,30N,bus,bus
3031,38.880519,-76.985481,PENNSYLVANIA AVE SE + POTOMAC AVE SE,1000576,30S,bus,bus
3031,38.880519,-76.985481,PENNSYLVANIA AVE SE + POTOMAC AVE SE,1000576,32,bus,bus
3031,38.880519,-76.985481,PENNSYLVANIA AVE SE + POTOMAC AVE SE,1000576,34,bus,bus
3031,38.880519,-76.985481,PENNSYLVANIA AVE SE + POTOMAC AVE SE,1000576,36,bus,bus
3031,38.880519,-76.985481,PENNSYLVANIA AVE SE + POTOMAC AVE SE,1000576,39,bus,bus
3032,38.880587,-76.918279,LARCHMONT AVE + DOPPLER ST,3000919,F14,bus,bus
3032,38.880587,-76.918279,LARCHMONT AVE + DOPPLER ST,3000919,F14v1,bus,bus
3032,38.880587,-76.918279,LARCHMONT AVE + DOPPLER ST,3000919,J12,bus,bus
3033,38.880606,-77.084295,ARLINGTON BLVD + N PERSHING DR,6000509,4A,bus,bus
3034,38.880593,-77.301767,CHAIN BRIDGE RD + MILLER RD,5001383,15M,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,10B,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,10Bc,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,1A,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,1B,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,1E,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,22A,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,22B,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,22Bv1,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,22C,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,23A,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,23B,bus,bus
3035,38.880614,-77.109245,N RANDOLPH ST + 9TH ST N,6000511,23T,bus,bus
3036,38.880586,-77.090718,N PERSHING DR + WASHINGTON BLVD,6000512,4B,bus,bus
3036,38.880586,-77.090718,N PERSHING DR + WASHINGTON BLVD,6000512,4Bv1,bus,bus
3037,38.880691,-77.089404,N PERSHING DR + N DANVILLE ST,6000513,4B,bus,bus
3037,38.880691,-77.089404,N PERSHING DR + N DANVILLE ST,6000513,4Bv1,bus,bus
3038,38.880885,-76.918285,LARCHMONT AVE + DOPPLER ST,3000920,F14,bus,bus
3038,38.880885,-76.918285,LARCHMONT AVE + DOPPLER ST,3000920,F14v1,bus,bus
3038,38.880885,-76.918285,LARCHMONT AVE + DOPPLER ST,3000920,J11,bus,bus
3038,38.880885,-76.918285,LARCHMONT AVE + DOPPLER ST,3000920,J12,bus,bus
3039,38.880904,-77.090282,N PERSHING DR + WASHINGTON BLVD,6000514,4B,bus,bus
3040,38.880862,-76.927296,FITCH ST SE + 53RD ST SE,1000580,U5,bus,bus
3040,38.880862,-76.927296,FITCH ST SE + 53RD ST SE,1000580,U5cv3,bus,bus
3040,38.880862,-76.927296,FITCH ST SE + 53RD ST SE,1000580,U5v2,bus,bus
3040,38.880862,-76.927296,FITCH ST SE + 53RD ST SE,1000580,U6,bus,bus
3040,38.880862,-76.927296,FITCH ST SE + 53RD ST SE,1000580,U6cv4,bus,bus
3040,38.880862,-76.927296,FITCH ST SE + 53RD ST SE,1000580,U6v2,bus,bus
3041,38.880818,-76.92938,51ST ST SE + G ST SE,1000581,U5,bus,bus
3041,38.880818,-76.92938,51ST ST SE + G ST SE,1000581,U5cv3,bus,bus
3041,38.880818,-76.92938,51ST ST SE + G ST SE,1000581,U5v2,bus,bus
3041,38.880818,-76.92938,51ST ST SE + G ST SE,1000581,U6,bus,bus
3041,38.880818,-76.92938,51ST ST SE + G ST SE,1000581,U6cv4,bus,bus
3041,38.880818,-76.92938,51ST ST SE + G ST SE,1000581,U6v2,bus,bus
3042,38.880949,-76.983832,POTOMAC AVE SE + 15TH ST SE,1000582,B2,bus,bus
3042,38.880949,-76.983832,POTOMAC AVE SE + 15TH ST SE,1000582,B2c,bus,bus
3042,38.880949,-76.983832,POTOMAC AVE SE + 15TH ST SE,1000582,B2vS2,bus,bus
3043,38.880866,-77.087378,N BARTON ST + N PERSHING DR,6000515,4B,bus,bus
3044,38.881093,-77.021757,7TH ST SW + G ST SW,1000583,74,bus,bus
3044,38.881093,-77.021757,7TH ST SW + G ST SW,1000583,A42,bus,bus
3044,38.881093,-77.021757,7TH ST SW + G ST SW,1000583,A42v1,bus,bus
3044,38.881093,-77.021757,7TH ST SW + G ST SW,1000583,A46,bus,bus
3044,38.881093,-77.021757,7TH ST SW + G ST SW,1000583,A46v1,bus,bus
3044,38.881093,-77.021757,7TH ST SW + G ST SW,1000583,A48,bus,bus
3044,38.881093,-77.021757,7TH ST SW + G ST SW,1000583,A48v1,bus,bus
3044,38.881093,-77.021757,7TH ST SW + G ST SW,1000583,V1,bus,bus
3045,38.881034,-77.300491,CHAIN BRIDGE RD + PALMER ST,5001384,15M,bus,bus
3046,38.881026,-76.945028,TEXAS AVE SE + ADRIAN ST SE,1000584,U5,bus,bus
3046,38.881026,-76.945028,TEXAS AVE SE + ADRIAN ST SE,1000584,U5cv3,bus,bus
3046,38.881026,-76.945028,TEXAS AVE SE + ADRIAN ST SE,1000584,U6,bus,bus
3046,38.881026,-76.945028,TEXAS AVE SE + ADRIAN ST SE,1000584,U6cv2,bus,bus
3046,38.881026,-76.945028,TEXAS AVE SE + ADRIAN ST SE,1000584,U6cv4,bus,bus
3046,38.881026,-76.945028,TEXAS AVE SE + ADRIAN ST SE,1000584,V1,bus,bus
3047,38.881127,-76.896722,ADDISON RD S + ERNIE BANKS ST,3000921,P12v1,bus,bus
3047,38.881127,-76.896722,ADDISON RD S + ERNIE BANKS ST,3000921,P12v2,bus,bus
3048,38.881234,-77.115721,N GLEBE RD + N FAIRFAX DR,6000517,25B,bus,bus
3048,38.881234,-77.115721,N GLEBE RD + N FAIRFAX DR,6000517,25Bc,bus,bus
3048,38.881234,-77.115721,N GLEBE RD + N FAIRFAX DR,6000517,25Bv1,bus,bus
3048,38.881234,-77.115721,N GLEBE RD + N FAIRFAX DR,6000517,2A,bus,bus
3048,38.881234,-77.115721,N GLEBE RD + N FAIRFAX DR,6000517,38B,bus,bus
3049,38.881126,-76.994875,8TH ST SE + G ST SE,1000585,90,bus,bus
3049,38.881126,-76.994875,8TH ST SE + G ST SE,1000585,90v1,bus,bus
3049,38.881126,-76.994875,8TH ST SE + G ST SE,1000585,92,bus,bus
3050,38.881139,-77.087285,N BARTON ST + N PERSHING DR,6000518,4B,bus,bus
3050,38.881139,-77.087285,N BARTON ST + N PERSHING DR,6000518,4Bv1,bus,bus
3051,38.881278,-76.945837,RIDGE RD SE + TEXAS AVE SE,1000586,E32,bus,bus
3051,38.881278,-76.945837,RIDGE RD SE + TEXAS AVE SE,1000586,S35,bus,bus
3051,38.881278,-76.945837,RIDGE RD SE + TEXAS AVE SE,1000586,U5,bus,bus
3051,38.881278,-76.945837,RIDGE RD SE + TEXAS AVE SE,1000586,U5v2,bus,bus
3051,38.881278,-76.945837,RIDGE RD SE + TEXAS AVE SE,1000586,U6,bus,bus
3051,38.881278,-76.945837,RIDGE RD SE + TEXAS AVE SE,1000586,U6c,bus,bus
3051,38.881278,-76.945837,RIDGE RD SE + TEXAS AVE SE,1000586,U6v2,bus,bus
3051,38.881278,-76.945837,RIDGE RD SE + TEXAS AVE SE,1000586,V1,bus,bus
3052,38.881295,-76.896919,ADDISON RD S + ERNIE BANKS ST,3000922,P12,bus,bus
3053,38.881231,-77.300528,CHAIN BRIDGE RD + HUNTER MILL RD,5001385,15M,bus,bus
3054,38.88136,-76.988524,PENNSYLVANIA AVE SE + 13TH ST SE,1000587,30N,bus,bus
3054,38.88136,-76.988524,PENNSYLVANIA AVE SE + 13TH ST SE,1000587,30S,bus,bus
3054,38.88136,-76.988524,PENNSYLVANIA AVE SE + 13TH ST SE,1000587,32,bus,bus
3054,38.88136,-76.988524,PENNSYLVANIA AVE SE + 13TH ST SE,1000587,32v1,bus,bus
3054,38.88136,-76.988524,PENNSYLVANIA AVE SE + 13TH ST SE,1000587,34,bus,bus
3054,38.88136,-76.988524,PENNSYLVANIA AVE SE + 13TH ST SE,1000587,36,bus,bus
3055,38.881361,-76.877985,SHADY GLEN DR + MILLRACE RD,3000923,V12,bus,bus
3056,38.881502,-77.017663,4TH ST SW + G ST SW,1000588,P6,bus,bus
3057,38.881459,-76.99508,8TH ST SE + G ST SE,1000589,90,bus,bus
3057,38.881459,-76.99508,8TH ST SE + G ST SE,1000589,90v2,bus,bus
3057,38.881459,-76.99508,8TH ST SE + G ST SE,1000589,92,bus,bus
3058,38.881423,-76.983031,POTOMAC AVE SE + KENTUCKY AVE SE,1000590,B2,bus,bus
3058,38.881423,-76.983031,POTOMAC AVE SE + KENTUCKY AVE SE,1000590,B2v1,bus,bus
3058,38.881423,-76.983031,POTOMAC AVE SE + KENTUCKY AVE SE,1000590,B2vS1,bus,bus
3058,38.881423,-76.983031,POTOMAC AVE SE + KENTUCKY AVE SE,1000590,B2vS2,bus,bus
3059,38.881465,-76.943962,TEXAS AVE SE + BURNS ST SE,1000591,U5,bus,bus
3059,38.881465,-76.943962,TEXAS AVE SE + BURNS ST SE,1000591,U5cv3,bus,bus
3059,38.881465,-76.943962,TEXAS AVE SE + BURNS ST SE,1000591,U6,bus,bus
3059,38.881465,-76.943962,TEXAS AVE SE + BURNS ST SE,1000591,U6cv2,bus,bus
3059,38.881465,-76.943962,TEXAS AVE SE + BURNS ST SE,1000591,U6cv4,bus,bus
3059,38.881465,-76.943962,TEXAS AVE SE + BURNS ST SE,1000591,V1,bus,bus
3060,38.881473,-76.944248,TEXAS AVE SE + BURNS ST SE,1000592,U5,bus,bus
3060,38.881473,-76.944248,TEXAS AVE SE + BURNS ST SE,1000592,U5v2,bus,bus
3060,38.881473,-76.944248,TEXAS AVE SE + BURNS ST SE,1000592,U6,bus,bus
3060,38.881473,-76.944248,TEXAS AVE SE + BURNS ST SE,1000592,U6c,bus,bus
3060,38.881473,-76.944248,TEXAS AVE SE + BURNS ST SE,1000592,U6v2,bus,bus
3060,38.881473,-76.944248,TEXAS AVE SE + BURNS ST SE,1000592,V1,bus,bus
3061,38.881627,-76.988173,PENNSYLVANIA AVE SE + 13TH ST SE,1000593,30N,bus,bus
3061,38.881627,-76.988173,PENNSYLVANIA AVE SE + 13TH ST SE,1000593,30S,bus,bus
3061,38.881627,-76.988173,PENNSYLVANIA AVE SE + 13TH ST SE,1000593,32,bus,bus
3061,38.881627,-76.988173,PENNSYLVANIA AVE SE + 13TH ST SE,1000593,34,bus,bus
3061,38.881627,-76.988173,PENNSYLVANIA AVE SE + 13TH ST SE,1000593,36,bus,bus
3062,38.881653,-76.939186,ALABAMA AVE SE + F ST SE,1000594,V1,bus,bus
3063,38.8816,-77.017451,4TH ST SW + G ST SW,1000595,P6,bus,bus
3064,38.881569,-77.022047,7TH ST SW + G ST SW,1000596,74,bus,bus
3064,38.881569,-77.022047,7TH ST SW + G ST SW,1000596,A42,bus,bus
3064,38.881569,-77.022047,7TH ST SW + G ST SW,1000596,A42v1,bus,bus
3064,38.881569,-77.022047,7TH ST SW + G ST SW,1000596,A46,bus,bus
3064,38.881569,-77.022047,7TH ST SW + G ST SW,1000596,A48,bus,bus
3064,38.881569,-77.022047,7TH ST SW + G ST SW,1000596,V1,bus,bus
3065,38.881572,-77.170266,E BROAD ST + S WASHINGTON ST,6000521,28A,bus,bus
3065,38.881572,-77.170266,E BROAD ST + S WASHINGTON ST,6000521,28X,bus,bus
3065,38.881572,-77.170266,E BROAD ST + S WASHINGTON ST,6000521,28Xv1,bus,bus
3066,38.881684,-77.08409,ARLINGTON BLVD + N PERSHING DR,6000522,16Y,bus,bus
3066,38.881684,-77.08409,ARLINGTON BLVD + N PERSHING DR,6000522,4A,bus,bus
3067,38.881865,-76.958679,MINNESOTA AVE SE + F ST SE,1000597,A31,bus,bus
3067,38.881865,-76.958679,MINNESOTA AVE SE + F ST SE,1000597,V1,bus,bus
3067,38.881865,-76.958679,MINNESOTA AVE SE + F ST SE,1000597,V2,bus,bus
3067,38.881865,-76.958679,MINNESOTA AVE SE + F ST SE,1000597,V4,bus,bus
3068,38.881882,-77.171612,S WASHINGTON ST + W BROAD ST,6000523,2A,bus,bus
3068,38.881882,-77.171612,S WASHINGTON ST + W BROAD ST,6000523,3A,bus,bus
3068,38.881882,-77.171612,S WASHINGTON ST + W BROAD ST,6000523,3Av1,bus,bus
3069,38.881965,-76.939386,ALABAMA AVE SE + F ST SE,1000598,U8,bus,bus
3069,38.881965,-76.939386,ALABAMA AVE SE + F ST SE,1000598,V1,bus,bus
3070,38.882097,-76.933347,BENNING RD SE + F ST SE,1000599,E32,bus,bus
3070,38.882097,-76.933347,BENNING RD SE + F ST SE,1000599,U8,bus,bus
3070,38.882097,-76.933347,BENNING RD SE + F ST SE,1000599,W4,bus,bus
3070,38.882097,-76.933347,BENNING RD SE + F ST SE,1000599,W4v1,bus,bus
3071,38.881965,-77.114597,N FAIRFAX DR + N VERMONT ST,6000524,23A,bus,bus
3071,38.881965,-77.114597,N FAIRFAX DR + N VERMONT ST,6000524,23T,bus,bus
3072,38.881976,-76.830879,HARRY S TRUMAN DR + NAREEN ST,3000924,C22,bus,bus
3072,38.881976,-76.830879,HARRY S TRUMAN DR + NAREEN ST,3000924,C22v1,bus,bus
3072,38.881976,-76.830879,HARRY S TRUMAN DR + NAREEN ST,3000924,C29c,bus,bus
3072,38.881976,-76.830879,HARRY S TRUMAN DR + NAREEN ST,3000924,C29v4,bus,bus
3073,38.882027,-77.171165,S WASHINGTON ST + E BROAD ST,6000525,2A,bus,bus
3073,38.882027,-77.171165,S WASHINGTON ST + E BROAD ST,6000525,3A,bus,bus
3073,38.882027,-77.171165,S WASHINGTON ST + E BROAD ST,6000525,3Av1,bus,bus
3074,38.882109,-76.929103,51ST ST SE + E ST SE,1000601,U5,bus,bus
3074,38.882109,-76.929103,51ST ST SE + E ST SE,1000601,U5cv3,bus,bus
3074,38.882109,-76.929103,51ST ST SE + E ST SE,1000601,U5v2,bus,bus
3074,38.882109,-76.929103,51ST ST SE + E ST SE,1000601,U6,bus,bus
3074,38.882109,-76.929103,51ST ST SE + E ST SE,1000601,U6cv4,bus,bus
3074,38.882109,-76.929103,51ST ST SE + E ST SE,1000601,U6v2,bus,bus
3075,38.882114,-76.980958,POTOMAC AVE SE + 17TH ST SE,1000602,B2,bus,bus
3075,38.882114,-76.980958,POTOMAC AVE SE + 17TH ST SE,1000602,B2c,bus,bus
3075,38.882114,-76.980958,POTOMAC AVE SE + 17TH ST SE,1000602,B2vS2,bus,bus
3076,38.882179,-77.170841,E BROAD ST + N WASHINGTON ST,6000528,28A,bus,bus
3076,38.882179,-77.170841,E BROAD ST + N WASHINGTON ST,6000528,28Av2,bus,bus
3076,38.882179,-77.170841,E BROAD ST + N WASHINGTON ST,6000528,28X,bus,bus
3076,38.882179,-77.170841,E BROAD ST + N WASHINGTON ST,6000528,28Xc,bus,bus
3077,38.882137,-77.084612,ARLINGTON BLVD + N PERSHING DR,6000529,16Y,bus,bus
3078,38.882256,-77.114052,N FAIRFAX DR + UTAH ST,6000530,23A,bus,bus
3078,38.882256,-77.114052,N FAIRFAX DR + UTAH ST,6000530,23T,bus,bus
3078,38.882256,-77.114052,N FAIRFAX DR + UTAH ST,6000530,25B,bus,bus
3078,38.882256,-77.114052,N FAIRFAX DR + UTAH ST,6000530,25Bc,bus,bus
3078,38.882256,-77.114052,N FAIRFAX DR + UTAH ST,6000530,25Bv1,bus,bus
3078,38.882256,-77.114052,N FAIRFAX DR + UTAH ST,6000530,2A,bus,bus
3078,38.882256,-77.114052,N FAIRFAX DR + UTAH ST,6000530,38B,bus,bus
3079,38.882258,-76.942686,TEXAS AVE SE + F ST SE,1000604,U5,bus,bus
3079,38.882258,-76.942686,TEXAS AVE SE + F ST SE,1000604,U5cv3,bus,bus
3079,38.882258,-76.942686,TEXAS AVE SE + F ST SE,1000604,U6,bus,bus
3079,38.882258,-76.942686,TEXAS AVE SE + F ST SE,1000604,U6cv2,bus,bus
3079,38.882258,-76.942686,TEXAS AVE SE + F ST SE,1000604,U6cv4,bus,bus
3079,38.882258,-76.942686,TEXAS AVE SE + F ST SE,1000604,V1,bus,bus
3080,38.882278,-76.926627,53RD ST SE + E ST SE,1000605,U5,bus,bus
3080,38.882278,-76.926627,53RD ST SE + E ST SE,1000605,U5cv3,bus,bus
3080,38.882278,-76.926627,53RD ST SE + E ST SE,1000605,U5v2,bus,bus
3080,38.882278,-76.926627,53RD ST SE + E ST SE,1000605,U6,bus,bus
3080,38.882278,-76.926627,53RD ST SE + E ST SE,1000605,U6cv4,bus,bus
3080,38.882278,-76.926627,53RD ST SE + E ST SE,1000605,U6v2,bus,bus
3081,38.882266,-76.933729,BENNING RD SE + F ST SE,1000607,E32,bus,bus
3081,38.882266,-76.933729,BENNING RD SE + F ST SE,1000607,W4,bus,bus
3081,38.882266,-76.933729,BENNING RD SE + F ST SE,1000607,W4c,bus,bus
3082,38.882306,-76.942857,TEXAS AVE SE + BURBANK ST SE,1000608,U5,bus,bus
3082,38.882306,-76.942857,TEXAS AVE SE + BURBANK ST SE,1000608,U5v2,bus,bus
3082,38.882306,-76.942857,TEXAS AVE SE + BURBANK ST SE,1000608,U6,bus,bus
3082,38.882306,-76.942857,TEXAS AVE SE + BURBANK ST SE,1000608,U6c,bus,bus
3082,38.882306,-76.942857,TEXAS AVE SE + BURBANK ST SE,1000608,U6v2,bus,bus
3082,38.882306,-76.942857,TEXAS AVE SE + BURBANK ST SE,1000608,V1,bus,bus
3083,38.882382,-77.296942,CHAIN BRIDGE RD + HIBBARD ST,5001387,15M,bus,bus
3084,38.882515,-77.245509,CEDAR LN + COTTAGE ST SW,5001388,2T,bus,bus
3085,38.882557,-77.297274,CHAIN BRIDGE RD + HIBBARD ST,5001390,15M,bus,bus
3086,38.882602,-76.95834,MINNESOTA AVE SE + E ST SE,1000609,S35,bus,bus
3086,38.882602,-76.95834,MINNESOTA AVE SE + E ST SE,1000609,V1,bus,bus
3086,38.882602,-76.95834,MINNESOTA AVE SE + E ST SE,1000609,V2,bus,bus
3086,38.882602,-76.95834,MINNESOTA AVE SE + E ST SE,1000609,V4,bus,bus
3087,38.882689,-76.946516,RIDGE RD SE + E ST SE,1000610,E32,bus,bus
3087,38.882689,-76.946516,RIDGE RD SE + E ST SE,1000610,U5,bus,bus
3087,38.882689,-76.946516,RIDGE RD SE + E ST SE,1000610,U5v2,bus,bus
3087,38.882689,-76.946516,RIDGE RD SE + E ST SE,1000610,V1,bus,bus
3088,38.882553,-77.155153,N SYCAMORE ST + 17TH ST,6000532,26A,bus,bus
3088,38.882553,-77.155153,N SYCAMORE ST + 17TH ST,6000532,3Av1,bus,bus
3089,38.882666,-77.293019,CHAIN BRIDGE RD + COURTHOUSE RD,5001392,15M,bus,bus
3090,38.882742,-76.990933,PENNSYLVANIA AVE SE + E ST SE,1000611,30N,bus,bus
3090,38.882742,-76.990933,PENNSYLVANIA AVE SE + E ST SE,1000611,30S,bus,bus
3090,38.882742,-76.990933,PENNSYLVANIA AVE SE + E ST SE,1000611,32,bus,bus
3090,38.882742,-76.990933,PENNSYLVANIA AVE SE + E ST SE,1000611,34,bus,bus
3090,38.882742,-76.990933,PENNSYLVANIA AVE SE + E ST SE,1000611,36,bus,bus
3091,38.882798,-76.917129,LARCHMONT AVE + CUMBERLAND ST,3000925,F14,bus,bus
3091,38.882798,-76.917129,LARCHMONT AVE + CUMBERLAND ST,3000925,F14v1,bus,bus
3091,38.882798,-76.917129,LARCHMONT AVE + CUMBERLAND ST,3000925,J12,bus,bus
3092,38.88275,-76.979407,POTOMAC AVE SE + E ST SE,1000612,B2,bus,bus
3092,38.88275,-76.979407,POTOMAC AVE SE + E ST SE,1000612,B2c,bus,bus
3092,38.88275,-76.979407,POTOMAC AVE SE + E ST SE,1000612,B2vS2,bus,bus
3093,38.882746,-77.172075,W BROAD ST + S MAPLE AVE,6000534,28A,bus,bus
3094,38.882891,-76.947085,ELY PL SE + RIDGE RD SE,1000613,E32,bus,bus
3094,38.882891,-76.947085,ELY PL SE + RIDGE RD SE,1000613,S35,bus,bus
3094,38.882891,-76.947085,ELY PL SE + RIDGE RD SE,1000613,U6,bus,bus
3094,38.882891,-76.947085,ELY PL SE + RIDGE RD SE,1000613,U6c,bus,bus
3094,38.882891,-76.947085,ELY PL SE + RIDGE RD SE,1000613,U6v2,bus,bus
3095,38.882782,-76.947023,ELY PL SE + RIDGE RD SE,1000615,E32,bus,bus
3095,38.882782,-76.947023,ELY PL SE + RIDGE RD SE,1000615,U6,bus,bus
3095,38.882782,-76.947023,ELY PL SE + RIDGE RD SE,1000615,U6cv2,bus,bus
3095,38.882782,-76.947023,ELY PL SE + RIDGE RD SE,1000615,U6cv4,bus,bus
3096,38.882826,-77.087474,N BARTON ST + 9TH ST N,6000535,4B,bus,bus
3096,38.882826,-77.087474,N BARTON ST + 9TH ST N,6000535,4Bv1,bus,bus
3097,38.882829,-76.992108,PENNSYLVANIA AVE SE + E ST SE,1000616,30N,bus,bus
3097,38.882829,-76.992108,PENNSYLVANIA AVE SE + E ST SE,1000616,30S,bus,bus
